uq_problem_idx,num_steps,judge_probability,solved,generated_tokens
intermediate_algebra_555,8,0.573756754398346,1,10
intermediate_algebra_555,9,0.5709996223449707,1,15
intermediate_algebra_556,1,0.8244801163673401,0,30
intermediate_algebra_556,2,0.5942969918251038,0,10
intermediate_algebra_556,3,0.6127424240112305,0,13
intermediate_algebra_556,4,0.5949576497077942,0,14
intermediate_algebra_556,5,0.4817643165588379,0,17
intermediate_algebra_556,6,0.6008769869804382,0,14
intermediate_algebra_557,1,0.7571103572845459,1,17
intermediate_algebra_557,2,0.7850927114486694,1,21
intermediate_algebra_557,3,0.8064402937889099,1,22
intermediate_algebra_557,4,0.6933228969573975,1,22
intermediate_algebra_557,5,0.6472771167755127,1,29
intermediate_algebra_557,6,0.6317815780639648,1,18
intermediate_algebra_557,7,0.4956727921962738,1,13
intermediate_algebra_557,8,0.4708758294582367,1,29
intermediate_algebra_558,1,0.9980403780937196,1,16
intermediate_algebra_558,2,0.9946974515914916,1,10
intermediate_algebra_558,3,0.9681249260902404,1,8
intermediate_algebra_558,4,0.9664030075073242,1,8
intermediate_algebra_558,5,0.9719071984291076,1,12
intermediate_algebra_558,6,0.972043514251709,1,9
intermediate_algebra_559,1,0.8537666201591492,0,10
intermediate_algebra_559,2,0.929267644882202,0,8
intermediate_algebra_559,3,0.8390322327613831,0,10
intermediate_algebra_559,4,0.8041657209396362,0,10
intermediate_algebra_559,5,0.805820882320404,0,9
intermediate_algebra_559,6,0.7629688382148743,0,9
intermediate_algebra_559,7,0.6349779963493347,0,5
intermediate_algebra_559,8,0.6500308513641357,0,8
intermediate_algebra_559,9,0.6141269207000732,0,8
intermediate_algebra_560,1,0.905013382434845,1,12
intermediate_algebra_560,2,0.8855182528495789,1,14
intermediate_algebra_560,3,0.8484295010566711,1,22
intermediate_algebra_560,4,0.825538694858551,1,15
intermediate_algebra_560,5,0.7696163654327393,1,8
intermediate_algebra_560,6,0.7227820158004761,1,10
intermediate_algebra_560,7,0.7237234115600586,1,19
intermediate_algebra_560,8,0.6735188961029053,1,12
intermediate_algebra_560,9,0.7146572470664978,1,10
intermediate_algebra_560,10,0.6994075775146484,1,7
intermediate_algebra_560,11,0.6670743823051453,1,9
intermediate_algebra_560,12,0.6202375888824463,1,7
intermediate_algebra_561,1,0.9304559826850892,0,17
intermediate_algebra_561,2,0.9057725667953492,0,18
intermediate_algebra_561,3,0.905452847480774,0,17
intermediate_algebra_561,4,0.8920044898986816,0,13
intermediate_algebra_561,5,0.8353673815727234,0,10
intermediate_algebra_562,1,0.9009181261062622,0,14
intermediate_algebra_562,2,0.7366049289703369,0,6
intermediate_algebra_562,3,0.6099593639373779,0,5
intermediate_algebra_562,4,0.5987512469291687,0,8
intermediate_algebra_562,5,0.2851650714874267,0,9
intermediate_algebra_562,6,0.2395233809947967,0,10
intermediate_algebra_563,1,0.3989702463150024,0,20
intermediate_algebra_563,2,0.5117146968841553,0,10
intermediate_algebra_563,3,0.309476375579834,0,9
intermediate_algebra_563,4,0.3979662954807281,0,7
intermediate_algebra_563,5,0.3747124671936035,0,6
intermediate_algebra_563,6,0.3268041312694549,0,6
intermediate_algebra_563,7,0.3548006117343902,0,15
intermediate_algebra_563,8,0.2949942350387573,0,18
intermediate_algebra_563,9,0.3456779718399048,0,10
intermediate_algebra_564,1,0.664263904094696,0,13
intermediate_algebra_564,2,0.6970034241676331,0,17
intermediate_algebra_564,3,0.7404427528381348,0,15
intermediate_algebra_564,4,0.7458462119102478,0,9
intermediate_algebra_564,5,0.707726776599884,0,9
intermediate_algebra_564,6,0.5759788751602173,0,9
intermediate_algebra_564,7,0.3747339248657226,0,15
intermediate_algebra_564,8,0.5124476552009583,0,7
intermediate_algebra_564,9,0.4317301511764526,0,7
intermediate_algebra_565,1,0.9929912090301514,1,15
intermediate_algebra_565,2,0.99321848154068,1,19
intermediate_algebra_565,3,0.9665212631225586,1,12
intermediate_algebra_565,4,0.966560125350952,1,12
intermediate_algebra_565,5,0.9741706848144532,1,17
intermediate_algebra_565,6,0.9692339301109314,1,16
intermediate_algebra_565,7,0.981988787651062,1,7
intermediate_algebra_566,1,0.3469906747341156,0,20
intermediate_algebra_566,2,0.6350831985473633,0,18
intermediate_algebra_566,3,0.7471747994422913,0,14
intermediate_algebra_566,4,0.7308436632156372,0,16
intermediate_algebra_566,5,0.6807654500007629,0,12
intermediate_algebra_566,6,0.562558114528656,0,13
intermediate_algebra_566,7,0.5985661149024963,0,18
intermediate_algebra_566,8,0.6068530082702637,0,13
intermediate_algebra_566,9,0.5612523555755615,0,9
intermediate_algebra_566,10,0.515975296497345,0,9
intermediate_algebra_566,11,0.4862924814224243,0,9
intermediate_algebra_566,12,0.4848174154758453,0,6
intermediate_algebra_566,13,0.439704567193985,0,11
intermediate_algebra_566,14,0.4474131464958191,0,3
intermediate_algebra_566,15,0.346081018447876,0,15
intermediate_algebra_567,1,0.9570624232292176,0,18
intermediate_algebra_567,2,0.9582177400588988,0,26
intermediate_algebra_567,3,0.9414361119270324,0,10
intermediate_algebra_567,4,0.9535717368125916,0,16
intermediate_algebra_567,5,0.9423980116844176,0,16
intermediate_algebra_567,6,0.8153005838394165,0,14
intermediate_algebra_567,7,0.849936842918396,0,21
intermediate_algebra_567,8,0.8427671194076538,0,4
intermediate_algebra_567,9,0.7413888573646545,0,13
intermediate_algebra_567,10,0.4022802114486694,0,31
intermediate_algebra_567,11,0.3465222716331482,0,12
intermediate_algebra_567,12,0.2215838581323623,0,11
intermediate_algebra_568,1,0.8682483434677124,1,12
intermediate_algebra_568,2,0.874099850654602,1,7
intermediate_algebra_568,3,0.8793318867683411,1,19
intermediate_algebra_568,4,0.8745889663696289,1,5
intermediate_algebra_568,5,0.8430005311965942,1,13
intermediate_algebra_568,6,0.8067185282707214,1,7
intermediate_algebra_568,7,0.7532022595405579,1,10
intermediate_algebra_568,8,0.6622489094734192,1,13
intermediate_algebra_568,9,0.5016899108886719,1,9
intermediate_algebra_568,10,0.4046434164047241,1,9
intermediate_algebra_568,11,0.4529721140861511,1,7
intermediate_algebra_568,12,0.4941013157367706,1,5
intermediate_algebra_568,13,0.4293396770954132,1,11
intermediate_algebra_569,1,0.6178423166275024,0,14
intermediate_algebra_569,2,0.7597626447677612,0,11
intermediate_algebra_569,3,0.6785628795623779,0,13
intermediate_algebra_569,4,0.7278231978416443,0,10
intermediate_algebra_569,5,0.657202959060669,0,6
intermediate_algebra_569,6,0.6982205510139465,0,16
intermediate_algebra_569,7,0.6162446141242981,0,13
intermediate_algebra_569,8,0.5969862341880798,0,6
intermediate_algebra_569,9,0.6001288890838623,0,11
intermediate_algebra_569,10,0.4863162636756897,0,11
intermediate_algebra_569,11,0.2490143328905105,0,9
intermediate_algebra_570,1,0.6677111983299255,0,23
intermediate_algebra_570,2,0.6118667721748352,0,14
intermediate_algebra_570,3,0.6546773910522461,0,8
intermediate_algebra_570,4,0.5864543318748474,0,16
intermediate_algebra_570,5,0.5434832572937012,0,15
intermediate_algebra_570,6,0.4832659363746643,0,12
intermediate_algebra_570,7,0.6279730796813965,0,13
intermediate_algebra_570,8,0.2773804664611816,0,12
intermediate_algebra_571,1,0.4581285119056701,1,9
intermediate_algebra_571,2,0.4659062027931213,1,9
intermediate_algebra_571,3,0.4335387945175171,1,12
intermediate_algebra_571,4,0.5639066100120544,1,5
intermediate_algebra_571,5,0.3396265208721161,1,10
intermediate_algebra_571,6,0.2537179589271545,1,13
intermediate_algebra_571,7,0.2229039371013641,1,11
intermediate_algebra_571,8,0.2961884438991546,1,10
intermediate_algebra_572,1,0.7277718186378479,0,15
intermediate_algebra_572,2,0.6660879850387573,0,13
intermediate_algebra_572,3,0.4097719490528106,0,15
intermediate_algebra_572,4,0.4466436803340912,0,15
intermediate_algebra_572,5,0.4426510632038116,0,16
intermediate_algebra_572,6,0.5101385712623596,0,18
intermediate_algebra_572,7,0.5382158160209656,0,15
intermediate_algebra_572,8,0.5172179937362671,0,7
intermediate_algebra_572,9,0.4157450497150421,0,7
intermediate_algebra_572,10,0.3983040750026703,0,18
intermediate_algebra_572,11,0.2010973840951919,0,10
intermediate_algebra_573,1,0.8042002320289612,0,14
intermediate_algebra_573,2,0.7327173948287964,0,19
intermediate_algebra_573,3,0.8097618222236633,0,16
intermediate_algebra_573,4,0.8202310800552368,0,11
intermediate_algebra_573,5,0.813943088054657,0,21
intermediate_algebra_573,6,0.4667820036411285,0,16
intermediate_algebra_573,7,0.5317246913909912,0,19
intermediate_algebra_573,8,0.3387928605079651,0,28
intermediate_algebra_574,1,0.7414302229881287,0,10
intermediate_algebra_574,2,0.7364116907119751,0,19
intermediate_algebra_574,3,0.6409708261489868,0,13
intermediate_algebra_574,4,0.6554897427558899,0,11
intermediate_algebra_574,5,0.6441088318824768,0,16
intermediate_algebra_574,6,0.6759451031684875,0,10
intermediate_algebra_574,7,0.7239812016487122,0,11
intermediate_algebra_574,8,0.6936979293823242,0,7
intermediate_algebra_574,9,0.618630588054657,0,18
intermediate_algebra_574,10,0.4462519586086273,0,13
intermediate_algebra_574,11,0.4275965094566345,0,5
intermediate_algebra_574,12,0.4379831254482269,0,14
intermediate_algebra_574,13,0.4080095589160919,0,5
intermediate_algebra_574,14,0.4322904050350189,0,11
intermediate_algebra_575,1,0.9962655901908876,1,20
intermediate_algebra_575,2,0.9908230304718018,1,15
intermediate_algebra_575,3,0.9942153096199036,1,14
intermediate_algebra_575,4,0.968353807926178,1,5
intermediate_algebra_575,5,0.8269087672233582,1,7
intermediate_algebra_575,6,0.909977912902832,1,5
intermediate_algebra_575,7,0.8230360150337219,1,5
intermediate_algebra_575,8,0.8099122643470764,1,14
intermediate_algebra_576,1,0.7844226360321045,0,14
intermediate_algebra_576,2,0.6693848967552185,0,9
intermediate_algebra_576,3,0.6884086728096008,0,13
intermediate_algebra_576,4,0.7195618152618408,0,9
intermediate_algebra_576,5,0.697921097278595,0,14
intermediate_algebra_576,6,0.6595088243484497,0,8
intermediate_algebra_576,7,0.528978705406189,0,9
intermediate_algebra_576,8,0.4449420571327209,0,9
intermediate_algebra_576,9,0.4190275073051452,0,13
intermediate_algebra_576,10,0.4854229390621185,0,5
intermediate_algebra_576,11,0.5091919302940369,0,11
intermediate_algebra_576,12,0.5442886352539062,0,13
intermediate_algebra_577,1,0.3760040402412414,0,27
intermediate_algebra_577,2,0.6176964640617371,0,15
intermediate_algebra_577,3,0.6596591472625732,0,26
intermediate_algebra_577,4,0.7328047752380371,0,16
intermediate_algebra_577,5,0.7007684111595154,0,20
intermediate_algebra_577,6,0.6864094734191895,0,9
intermediate_algebra_577,7,0.4089727401733398,0,8
intermediate_algebra_578,1,0.5630983114242554,0,17
intermediate_algebra_578,2,0.6193269491195679,0,12
intermediate_algebra_578,3,0.3296171724796295,0,12
intermediate_algebra_578,4,0.2471485882997512,0,15
intermediate_algebra_578,5,0.2622690498828888,0,18
intermediate_algebra_578,6,0.2483383119106292,0,10
intermediate_algebra_578,7,0.2518097460269928,0,14
intermediate_algebra_578,8,0.2307683825492859,0,13
intermediate_algebra_579,1,0.9918979406356812,0,15
intermediate_algebra_579,2,0.9784814119338988,0,16
intermediate_algebra_579,3,0.9576516151428224,0,11
intermediate_algebra_580,1,0.9224749207496644,1,11
intermediate_algebra_580,2,0.7698185443878174,1,14
intermediate_algebra_580,3,0.5560874342918396,1,11
intermediate_algebra_580,4,0.6209596991539001,1,7
intermediate_algebra_580,5,0.6400300860404968,1,15
intermediate_algebra_580,6,0.4423645138740539,1,6
intermediate_algebra_580,7,0.2735925912857055,1,8
intermediate_algebra_580,8,0.3432673513889313,1,13
intermediate_algebra_580,9,0.3966746926307678,1,11
intermediate_algebra_580,10,0.3898849487304687,1,11
intermediate_algebra_580,11,0.3144562244415283,1,11
intermediate_algebra_580,12,0.4288308322429657,1,7
intermediate_algebra_580,13,0.4171411693096161,1,10
intermediate_algebra_580,14,0.4355911016464233,1,7
intermediate_algebra_580,15,0.4222873151302337,1,7
intermediate_algebra_580,16,0.2839834094047546,1,5
intermediate_algebra_580,17,0.2291269898414611,1,5
intermediate_algebra_580,18,0.3062246739864349,1,10
intermediate_algebra_580,19,0.3031802773475647,1,11
intermediate_algebra_581,1,0.6847496628761292,0,22
intermediate_algebra_581,2,0.6731694340705872,0,9
intermediate_algebra_581,3,0.6733959913253784,0,9
intermediate_algebra_581,4,0.5876981616020203,0,7
intermediate_algebra_581,5,0.4811881184577942,0,16
intermediate_algebra_581,6,0.2678698897361755,0,15
intermediate_algebra_582,1,0.9510682225227356,0,15
intermediate_algebra_582,2,0.7865555882453918,0,16
intermediate_algebra_582,3,0.6974789500236511,0,16
intermediate_algebra_582,4,0.5229331254959106,0,12
intermediate_algebra_582,5,0.5143545866012573,0,19
intermediate_algebra_582,6,0.7544520497322083,0,14
intermediate_algebra_582,7,0.589158296585083,0,22
intermediate_algebra_582,8,0.5328524708747864,0,15
intermediate_algebra_582,9,0.512470543384552,0,16
intermediate_algebra_582,10,0.5015311241149902,0,20
intermediate_algebra_583,1,0.9475107192993164,1,14
intermediate_algebra_583,2,0.9365677833557128,1,17
intermediate_algebra_583,3,0.8529563546180725,1,6
intermediate_algebra_583,4,0.6803491115570068,1,6
intermediate_algebra_583,5,0.655586302280426,1,6
intermediate_algebra_583,6,0.7543364763259888,1,16
intermediate_algebra_583,7,0.5140882134437561,1,10
intermediate_algebra_583,8,0.6637524366378784,1,10
intermediate_algebra_583,9,0.7926223278045654,1,10
intermediate_algebra_584,1,0.9012318253517152,1,11
intermediate_algebra_584,2,0.8588118553161621,1,8
intermediate_algebra_584,3,0.7865053415298462,1,3
intermediate_algebra_584,4,0.6752005815505981,1,6
intermediate_algebra_584,5,0.3757230043411255,1,7
intermediate_algebra_584,6,0.3775308132171631,1,4
intermediate_algebra_584,7,0.3701609075069427,1,10
intermediate_algebra_585,1,0.9858291149139404,0,5
intermediate_algebra_585,2,0.9900757670402528,0,8
intermediate_algebra_585,3,0.9934770464897156,0,9
intermediate_algebra_585,4,0.974691927433014,0,5
intermediate_algebra_585,5,0.9632919430732728,0,11
intermediate_algebra_585,6,0.8736689686775208,0,9
intermediate_algebra_585,7,0.9161045551300048,0,9
intermediate_algebra_585,8,0.8684412837028503,0,11
intermediate_algebra_585,9,0.8155250549316406,0,11
intermediate_algebra_585,10,0.8086006045341492,0,13
intermediate_algebra_585,11,0.8028144240379333,0,8
intermediate_algebra_585,12,0.8051080703735352,0,11
intermediate_algebra_586,1,0.9842931628227234,1,11
intermediate_algebra_586,2,0.9843813180923462,1,7
intermediate_algebra_586,3,0.9700818061828612,1,15
intermediate_algebra_586,4,0.9720221757888794,1,10
intermediate_algebra_586,5,0.9716846346855164,1,9
intermediate_algebra_586,6,0.9713526368141174,1,8
intermediate_algebra_586,7,0.9424278736114502,1,9
intermediate_algebra_586,8,0.9310541749000548,1,10
intermediate_algebra_586,9,0.8431382775306702,1,6
intermediate_algebra_586,10,0.8466681241989136,1,6
intermediate_algebra_586,11,0.8347036242485046,1,10
intermediate_algebra_586,12,0.9181224703788756,1,8
intermediate_algebra_586,13,0.9395579099655152,1,10
intermediate_algebra_586,14,0.9473249316215516,1,7
intermediate_algebra_587,1,0.1448760628700256,0,10
intermediate_algebra_587,2,0.2774305343627929,0,13
intermediate_algebra_587,3,0.1876377612352371,0,7
intermediate_algebra_587,4,0.159532219171524,0,7
intermediate_algebra_587,5,0.1733740270137787,0,15
intermediate_algebra_587,6,0.2037233114242553,0,17
intermediate_algebra_587,7,0.2316797375679016,0,16
intermediate_algebra_587,8,0.1977126896381378,0,22
intermediate_algebra_587,9,0.1714903116226196,0,27
intermediate_algebra_587,10,0.1308370977640152,0,13
intermediate_algebra_588,1,0.9975265860557556,1,14
intermediate_algebra_588,2,0.9739246964454652,1,10
intermediate_algebra_588,3,0.9553884863853456,1,9
intermediate_algebra_588,4,0.945186972618103,1,10
intermediate_algebra_588,5,0.9604658484458924,1,9
intermediate_algebra_588,6,0.9591093063354492,1,12
intermediate_algebra_589,1,0.973465383052826,1,16
intermediate_algebra_589,2,0.9479201436042786,1,13
intermediate_algebra_589,3,0.941677451133728,1,11
intermediate_algebra_589,4,0.9078656435012816,1,28
intermediate_algebra_589,5,0.8822058439254761,1,19
intermediate_algebra_589,6,0.8785759210586548,1,8
intermediate_algebra_589,7,0.8305769562721252,1,16
intermediate_algebra_589,8,0.857837438583374,1,20
intermediate_algebra_589,9,0.9083089232444764,1,19
intermediate_algebra_589,10,0.9191147685050964,1,14
intermediate_algebra_590,1,0.450583666563034,0,12
intermediate_algebra_590,2,0.739507257938385,0,12
intermediate_algebra_590,3,0.6924019455909729,0,11
intermediate_algebra_590,4,0.5855798125267029,0,6
intermediate_algebra_590,5,0.1905136406421661,0,13
intermediate_algebra_590,6,0.1469602286815643,0,13
intermediate_algebra_590,7,0.1435915976762771,0,19
intermediate_algebra_590,8,0.1545112580060959,0,10
intermediate_algebra_590,9,0.1648050546646118,0,12
intermediate_algebra_590,10,0.1336546689271927,0,13
intermediate_algebra_590,11,0.1619718670845031,0,10
intermediate_algebra_590,12,0.131790280342102,0,7
intermediate_algebra_590,13,0.1834172904491424,0,14
intermediate_algebra_591,1,0.2005916237831115,0,15
intermediate_algebra_591,2,0.2451552599668502,0,12
intermediate_algebra_591,3,0.3064633905887604,0,10
intermediate_algebra_591,4,0.2167268842458725,0,17
intermediate_algebra_591,5,0.3113560974597931,0,14
intermediate_algebra_591,6,0.2934092283248901,0,15
intermediate_algebra_591,7,0.2361582219600677,0,10
intermediate_algebra_591,8,0.3091439008712768,0,12
intermediate_algebra_592,1,0.9855188131332396,0,10
intermediate_algebra_592,2,0.9835715293884276,0,30
intermediate_algebra_592,3,0.8644647002220154,0,17
intermediate_algebra_592,4,0.804321825504303,0,18
intermediate_algebra_592,5,0.6626608371734619,0,20
intermediate_algebra_592,6,0.7161887884140015,0,16
intermediate_algebra_592,7,0.3330111801624298,0,16
intermediate_algebra_592,8,0.1819035410881042,0,26
intermediate_algebra_592,9,0.118469126522541,0,16
intermediate_algebra_592,10,0.0394914150238037,0,6
intermediate_algebra_593,1,0.7857645153999329,0,17
intermediate_algebra_593,2,0.7072886228561401,0,17
intermediate_algebra_593,3,0.7258884906768799,0,19
intermediate_algebra_593,4,0.6829294562339783,0,16
intermediate_algebra_593,5,0.6161336302757263,0,19
intermediate_algebra_593,6,0.5738309025764465,0,9
intermediate_algebra_593,7,0.5524472594261169,0,14
intermediate_algebra_594,1,0.6855531930923462,1,42
intermediate_algebra_594,2,0.7927630543708801,1,19
intermediate_algebra_594,3,0.8183645606040955,1,12
intermediate_algebra_594,4,0.5848177075386047,1,9
intermediate_algebra_594,5,0.5380906462669373,1,8
intermediate_algebra_594,6,0.5115545988082886,1,5
intermediate_algebra_595,1,0.8773545622825623,0,12
intermediate_algebra_595,2,0.5012822151184082,0,12
intermediate_algebra_595,3,0.5968196392059326,0,14
intermediate_algebra_595,4,0.6373522281646729,0,12
intermediate_algebra_595,5,0.5561660528182983,0,13
intermediate_algebra_595,6,0.562070369720459,0,18
intermediate_algebra_595,7,0.5334938168525696,0,15
intermediate_algebra_595,8,0.42903733253479,0,7
intermediate_algebra_595,9,0.3196575045585632,0,16
intermediate_algebra_596,1,0.626613438129425,0,17
intermediate_algebra_596,2,0.593660831451416,0,23
intermediate_algebra_596,3,0.6406179070472717,0,18
intermediate_algebra_596,4,0.6789612770080566,0,17
intermediate_algebra_596,5,0.7051608562469482,0,10
intermediate_algebra_596,6,0.7121703624725342,0,9
intermediate_algebra_596,7,0.7668386697769165,0,9
intermediate_algebra_596,8,0.7623110413551331,0,3
intermediate_algebra_596,9,0.7155323624610901,0,10
intermediate_algebra_596,10,0.61507248878479,0,6
intermediate_algebra_596,11,0.5522911548614502,0,7
intermediate_algebra_596,12,0.4449571371078491,0,6
intermediate_algebra_597,1,0.8784273862838745,0,14
intermediate_algebra_597,2,0.899679958820343,0,24
intermediate_algebra_597,3,0.8829190731048584,0,11
intermediate_algebra_597,4,0.8508836030960083,0,9
intermediate_algebra_598,1,0.6788502931594849,0,8
intermediate_algebra_598,2,0.7333235144615173,0,10
intermediate_algebra_598,3,0.5142611861228943,0,13
intermediate_algebra_598,4,0.4813133478164673,0,16
intermediate_algebra_598,5,0.4059780836105346,0,11
intermediate_algebra_598,6,0.5174856781959534,0,12
intermediate_algebra_598,7,0.5836168527603149,0,23
intermediate_algebra_598,8,0.7434816956520081,0,8
intermediate_algebra_598,9,0.695948600769043,0,11
intermediate_algebra_599,1,0.4742478728294372,1,20
intermediate_algebra_599,2,0.4937475621700287,1,12
intermediate_algebra_599,3,0.6797573566436768,1,15
intermediate_algebra_599,4,0.5548313856124878,1,10
intermediate_algebra_599,5,0.4277347028255462,1,14
intermediate_algebra_599,6,0.3935734629631042,1,14
intermediate_algebra_599,7,0.4042318165302276,1,7
intermediate_algebra_599,8,0.4143396317958832,1,7
intermediate_algebra_599,9,0.4585698544979095,1,15
intermediate_algebra_599,10,0.464908242225647,1,7
intermediate_algebra_599,11,0.4562318921089172,1,8
intermediate_algebra_600,1,0.8760579824447632,0,13
intermediate_algebra_600,2,0.8662180304527283,0,11
intermediate_algebra_600,3,0.8596304059028625,0,5
intermediate_algebra_600,4,0.7822790145874023,0,7
intermediate_algebra_600,5,0.8448053002357483,0,7
intermediate_algebra_600,6,0.8560038208961487,0,10
intermediate_algebra_600,7,0.8095337152481079,0,10
intermediate_algebra_600,8,0.7701654434204102,0,9
intermediate_algebra_600,9,0.7562320828437805,0,7
intermediate_algebra_600,10,0.7383717894554138,0,17
intermediate_algebra_600,11,0.7018336057662964,0,20
intermediate_algebra_600,12,0.6679328680038452,0,17
intermediate_algebra_600,13,0.7144809365272522,0,10
intermediate_algebra_601,1,0.8465526700019836,1,11
intermediate_algebra_601,2,0.8016542792320251,1,11
intermediate_algebra_601,3,0.861280620098114,1,5
intermediate_algebra_601,4,0.8408905267715454,1,7
intermediate_algebra_601,5,0.8381873369216919,1,7
intermediate_algebra_601,6,0.8530268669128418,1,7
intermediate_algebra_601,7,0.8813225626945496,1,7
intermediate_algebra_601,8,0.5172832012176514,1,13
intermediate_algebra_601,9,0.580997109413147,1,10
intermediate_algebra_601,10,0.525320291519165,1,6
intermediate_algebra_601,11,0.4135553538799286,1,5
intermediate_algebra_601,12,0.2286146432161331,1,7
intermediate_algebra_602,1,0.208002284169197,1,14
intermediate_algebra_602,2,0.6899625062942505,1,7
intermediate_algebra_602,3,0.7154725790023804,1,6
intermediate_algebra_602,4,0.6929334402084351,1,3
intermediate_algebra_602,5,0.4763455688953399,1,9
intermediate_algebra_602,6,0.1832582354545593,1,15
intermediate_algebra_602,7,0.1810017973184585,1,13
intermediate_algebra_602,8,0.074427954852581,1,10
intermediate_algebra_603,1,0.912791907787323,0,14
intermediate_algebra_603,2,0.9417494535446168,0,11
intermediate_algebra_603,3,0.8788968324661255,0,11
intermediate_algebra_603,4,0.8474106788635254,0,22
intermediate_algebra_603,5,0.8143889307975769,0,16
intermediate_algebra_603,6,0.7393467426300049,0,12
intermediate_algebra_603,7,0.7695896625518799,0,18
intermediate_algebra_603,8,0.7515954375267029,0,8
intermediate_algebra_604,1,0.8530091643333435,0,15
intermediate_algebra_604,2,0.9077937602996826,0,10
intermediate_algebra_604,3,0.9061212539672852,0,14
intermediate_algebra_604,4,0.9149873852729796,0,8
intermediate_algebra_604,5,0.8466973304748535,0,5
intermediate_algebra_604,6,0.7803171277046204,0,6
intermediate_algebra_604,7,0.7058277726173401,0,3
intermediate_algebra_604,8,0.7550374269485474,0,8
intermediate_algebra_604,9,0.7002590298652649,0,3
intermediate_algebra_604,10,0.6390926837921143,0,6
intermediate_algebra_604,11,0.6518160700798035,0,3
intermediate_algebra_604,12,0.661929726600647,0,9
intermediate_algebra_604,13,0.5187076330184937,0,8
intermediate_algebra_604,14,0.5837980508804321,0,8
intermediate_algebra_604,15,0.48874232172966,0,8
intermediate_algebra_604,16,0.5716031193733215,0,10
intermediate_algebra_604,17,0.5870422124862671,0,6
intermediate_algebra_605,1,0.9440078735351562,1,19
intermediate_algebra_605,2,0.9019417762756348,1,9
intermediate_algebra_605,3,0.8102318048477173,1,12
intermediate_algebra_605,4,0.8592569231987,1,10
intermediate_algebra_605,5,0.8380649089813232,1,8
intermediate_algebra_605,6,0.8270438313484192,1,7
intermediate_algebra_605,7,0.8750975131988525,1,14
intermediate_algebra_605,8,0.8265538215637207,1,12
intermediate_algebra_605,9,0.802293062210083,1,11
intermediate_algebra_605,10,0.5784597992897034,1,7
intermediate_algebra_606,1,0.8849871158599854,1,20
intermediate_algebra_606,2,0.8857327103614807,1,14
intermediate_algebra_606,3,0.8808989524841309,1,14
intermediate_algebra_606,4,0.7067524790763855,1,8
intermediate_algebra_606,5,0.6519493460655212,1,8
intermediate_algebra_606,6,0.7777186036109924,1,9
intermediate_algebra_606,7,0.7534117102622986,1,6
intermediate_algebra_606,8,0.6858491897583008,1,4
intermediate_algebra_607,1,0.8608249425888062,0,21
intermediate_algebra_607,2,0.7897250652313232,0,12
intermediate_algebra_607,3,0.7488189339637756,0,5
intermediate_algebra_607,4,0.7063815593719482,0,10
intermediate_algebra_607,5,0.6103663444519043,0,7
intermediate_algebra_607,6,0.5610137581825256,0,19
intermediate_algebra_607,7,0.5389490723609924,0,12
intermediate_algebra_607,8,0.5322228670120239,0,15
intermediate_algebra_607,9,0.4127072095870971,0,20
intermediate_algebra_607,10,0.4208403825759887,0,14
intermediate_algebra_607,11,0.4658805727958679,0,16
intermediate_algebra_608,1,0.8922042846679688,1,14
intermediate_algebra_608,2,0.9478204250335692,1,15
intermediate_algebra_608,3,0.961162805557251,1,12
intermediate_algebra_608,4,0.9445681571960448,1,17
intermediate_algebra_608,5,0.8844289779663086,1,8
intermediate_algebra_608,6,0.8601336479187012,1,5
intermediate_algebra_608,7,0.7822098731994629,1,6
intermediate_algebra_608,8,0.7016891241073608,1,3
intermediate_algebra_608,9,0.6582857966423035,1,3
intermediate_algebra_608,10,0.6109005808830261,1,3
intermediate_algebra_609,1,0.778986394405365,0,20
intermediate_algebra_609,2,0.6815049052238464,0,11
intermediate_algebra_609,3,0.6239835023880005,0,11
intermediate_algebra_609,4,0.570751965045929,0,11
intermediate_algebra_609,5,0.5140506029129028,0,11
intermediate_algebra_609,6,0.5034145712852478,0,11
intermediate_algebra_609,7,0.5592232942581177,0,18
intermediate_algebra_609,8,0.5788476467132568,0,18
intermediate_algebra_609,9,0.6835222244262695,0,13
intermediate_algebra_609,10,0.5922521352767944,0,15
intermediate_algebra_610,1,0.960469365119934,1,7
intermediate_algebra_610,2,0.9516112208366394,1,8
intermediate_algebra_610,3,0.9649328589439392,1,6
intermediate_algebra_610,4,0.9476070404052734,1,5
intermediate_algebra_610,5,0.9336897730827332,1,7
intermediate_algebra_610,6,0.8860005736351013,1,11
intermediate_algebra_610,7,0.9372063875198364,1,10
intermediate_algebra_610,8,0.9480572938919068,1,9
intermediate_algebra_610,9,0.9314298629760742,1,8
intermediate_algebra_610,10,0.9165193438529968,1,5
intermediate_algebra_610,11,0.9375810623168944,1,12
intermediate_algebra_610,12,0.8753707408905029,1,8
intermediate_algebra_610,13,0.9190933108329772,1,7
intermediate_algebra_611,1,0.866034984588623,0,11
intermediate_algebra_611,2,0.7729161977767944,0,11
intermediate_algebra_611,3,0.8333465456962585,0,8
intermediate_algebra_611,4,0.4894110262393951,0,9
intermediate_algebra_611,5,0.4879640936851501,0,13
intermediate_algebra_611,6,0.4251338839530945,0,11
intermediate_algebra_611,7,0.3978246450424194,0,6
intermediate_algebra_611,8,0.3478849232196808,0,9
intermediate_algebra_611,9,0.3908444941043854,0,12
intermediate_algebra_612,1,0.76833176612854,1,14
