uq_problem_idx,num_steps,judge_probability,solved
hotpotqa_8564,2,0.4,False
hotpotqa_8564,3,0.4,False
hotpotqa_8564,4,0.3,False
hotpotqa_8564,5,0.3,False
hotpotqa_8565,1,0.3,True
hotpotqa_8565,2,0.65,True
hotpotqa_8565,3,0.7,True
hotpotqa_8565,4,0.6,True
hotpotqa_8566,1,0.4,True
hotpotqa_8566,2,0.4,True
hotpotqa_8566,3,0.9,True
hotpotqa_8566,4,0.8,True
hotpotqa_8566,5,1.0,True
hotpotqa_8567,1,0.7,True
hotpotqa_8567,2,0.9,True
hotpotqa_8568,1,0.3,True
hotpotqa_8568,2,0.45,True
hotpotqa_8568,3,0.7,True
hotpotqa_8568,4,0.85,True
hotpotqa_8568,5,0.6,True
hotpotqa_8568,6,0.7,True
hotpotqa_8569,1,0.2,False
hotpotqa_8569,2,0.3,False
hotpotqa_8569,3,0.2,False
hotpotqa_8569,4,0.2,False
hotpotqa_8569,5,0.2,False
hotpotqa_8569,6,0.2,False
hotpotqa_8569,7,0.4,False
hotpotqa_8570,1,0.3,False
hotpotqa_8570,2,0.3,False
hotpotqa_8570,3,0.65,False
hotpotqa_8570,4,0.45,False
hotpotqa_8570,5,0.3,False
hotpotqa_8570,6,0.3,False
hotpotqa_8570,7,0.3,False
hotpotqa_8571,1,0.4,True
hotpotqa_8571,2,0.85,True
hotpotqa_8571,3,0.85,True
hotpotqa_8571,4,0.95,True
hotpotqa_8572,1,0.5,False
hotpotqa_8572,2,0.65,False
hotpotqa_8572,3,0.4,False
hotpotqa_8573,1,0.3,False
hotpotqa_8573,2,0.8,False
hotpotqa_8574,1,0.7,False
hotpotqa_8574,2,0.4,False
hotpotqa_8574,3,0.7,False
hotpotqa_8574,4,0.85,False
hotpotqa_8574,5,0.85,False
hotpotqa_8574,6,0.9,False
hotpotqa_8575,1,0.35,True
hotpotqa_8575,2,0.5,True
hotpotqa_8576,1,0.5,False
hotpotqa_8576,2,0.5,False
hotpotqa_8576,3,0.65,False
hotpotqa_8576,4,0.85,False
hotpotqa_8576,5,0.9,False
hotpotqa_8576,6,0.85,False
hotpotqa_8576,7,0.85,False
hotpotqa_8577,1,0.2,True
hotpotqa_8577,2,0.3,True
hotpotqa_8577,3,0.6,True
hotpotqa_8577,4,0.2,True
hotpotqa_8577,5,0.75,True
hotpotqa_8577,6,0.9,True
hotpotqa_8578,1,0.3,False
hotpotqa_8578,2,0.3,False
hotpotqa_8578,3,0.9,False
hotpotqa_8579,1,0.3,False
hotpotqa_8579,2,0.4,False
hotpotqa_8579,3,0.7,False
hotpotqa_8579,4,0.65,False
hotpotqa_8579,5,0.9,False
hotpotqa_8580,1,0.75,False
hotpotqa_8580,2,0.6,False
hotpotqa_8580,3,0.4,False
hotpotqa_8580,4,0.5,False
hotpotqa_8580,5,0.7,False
hotpotqa_8580,6,0.8,False
hotpotqa_8580,7,0.85,False
hotpotqa_8581,1,0.3,False
hotpotqa_8581,2,0.3,False
hotpotqa_8581,3,0.9,False
hotpotqa_8581,4,0.9,False
hotpotqa_8581,5,0.8,False
hotpotqa_8581,6,0.85,False
hotpotqa_8581,7,0.95,False
hotpotqa_8582,1,0.7,True
hotpotqa_8582,2,0.5,True
hotpotqa_8582,3,0.85,True
hotpotqa_8582,4,0.95,True
hotpotqa_8583,1,0.7,False
hotpotqa_8583,2,0.3,False
hotpotqa_8583,3,0.4,False
hotpotqa_8583,4,0.3,False
hotpotqa_8583,5,0.75,False
hotpotqa_8583,6,0.9,False
hotpotqa_8583,7,0.85,False
hotpotqa_8584,1,0.75,False
hotpotqa_8584,2,0.3,False
hotpotqa_8585,1,0.85,True
hotpotqa_8585,2,0.6,True
hotpotqa_8585,3,0.7,True
hotpotqa_8585,4,0.9,True
hotpotqa_8586,1,0.3,False
hotpotqa_8586,2,0.3,False
hotpotqa_8586,3,0.4,False
hotpotqa_8587,1,0.4,True
hotpotqa_8587,2,0.4,True
hotpotqa_8587,3,0.4,True
hotpotqa_8587,4,0.7,True
hotpotqa_8588,1,0.6,False
hotpotqa_8588,2,0.6,False
hotpotqa_8588,3,0.85,False
hotpotqa_8588,4,0.6,False
hotpotqa_8588,5,0.85,False
hotpotqa_8588,6,0.9,False
hotpotqa_8589,1,0.6,True
hotpotqa_8589,2,0.7,True
hotpotqa_8589,3,0.9,True
hotpotqa_8590,1,0.3,False
hotpotqa_8590,2,0.7,False
hotpotqa_8590,3,0.75,False
hotpotqa_8590,4,0.65,False
hotpotqa_8590,5,0.65,False
hotpotqa_8590,6,0.6,False
hotpotqa_8590,7,0.65,False
hotpotqa_8591,1,0.7,False
hotpotqa_8591,2,0.65,False
hotpotqa_8591,3,0.7,False
hotpotqa_8591,4,0.3,False
hotpotqa_8591,5,0.85,False
hotpotqa_8591,6,0.9,False
hotpotqa_8591,7,0.9,False
hotpotqa_8592,1,0.7,True
hotpotqa_8592,2,0.75,True
hotpotqa_8592,3,0.8,True
hotpotqa_8592,4,0.85,True
hotpotqa_8592,5,0.7,True
hotpotqa_8592,6,0.95,True
hotpotqa_8593,1,0.6,False
hotpotqa_8593,2,0.7,False
hotpotqa_8593,3,0.85,False
hotpotqa_8593,4,0.85,False
hotpotqa_8593,5,0.85,False
hotpotqa_8593,6,0.85,False
hotpotqa_8593,7,0.7,False
hotpotqa_8594,1,0.8,True
hotpotqa_8594,2,0.7,True
hotpotqa_8594,3,0.85,True
hotpotqa_8594,4,0.85,True
hotpotqa_8594,5,0.9,True
hotpotqa_8594,6,0.95,True
hotpotqa_8595,1,0.2,False
hotpotqa_8595,2,0.2,False
hotpotqa_8595,3,0.2,False
hotpotqa_8595,4,0.2,False
hotpotqa_8595,5,0.1,False
hotpotqa_8595,6,0.3,False
hotpotqa_8595,7,0.6,False
hotpotqa_8596,1,0.6,True
hotpotqa_8596,2,0.85,True
hotpotqa_8596,3,0.7,True
hotpotqa_8596,4,0.7,True
hotpotqa_8596,5,0.5,True
hotpotqa_8596,6,0.6,True
hotpotqa_8596,7,0.9,True
hotpotqa_8597,1,0.4,False
hotpotqa_8597,2,0.4,False
hotpotqa_8597,3,0.3,False
hotpotqa_8597,4,0.4,False
hotpotqa_8597,5,0.3,False
hotpotqa_8597,6,0.35,False
hotpotqa_8597,7,0.2,False
hotpotqa_8598,1,0.6,False
hotpotqa_8598,2,0.65,False
hotpotqa_8598,3,0.85,False
hotpotqa_8598,4,0.4,False
hotpotqa_8598,5,0.55,False
hotpotqa_8598,6,0.4,False
hotpotqa_8598,7,0.4,False
hotpotqa_8599,1,0.2,True
hotpotqa_8599,2,0.6,True
hotpotqa_8600,1,0.6,False
hotpotqa_8600,2,0.7,False
hotpotqa_8600,3,0.9,False
hotpotqa_8600,4,0.85,False
hotpotqa_8600,5,0.9,False
hotpotqa_8600,6,0.8,False
hotpotqa_8600,7,0.4,False
hotpotqa_8601,1,0.3,True
hotpotqa_8601,2,0.9,True
hotpotqa_8602,1,0.5,False
hotpotqa_8602,2,0.4,False
hotpotqa_8602,3,0.4,False
hotpotqa_8602,4,0.7,False
hotpotqa_8602,5,0.85,False
hotpotqa_8602,6,0.7,False
hotpotqa_8602,7,0.4,False
hotpotqa_8603,1,0.4,False
hotpotqa_8603,2,0.3,False
hotpotqa_8603,3,0.85,False
hotpotqa_8603,4,0.85,False
hotpotqa_8603,5,0.8,False
hotpotqa_8603,6,0.75,False
hotpotqa_8603,7,0.85,False
hotpotqa_8604,1,0.65,False
hotpotqa_8604,2,0.7,False
hotpotqa_8604,3,0.65,False
hotpotqa_8604,4,0.7,False
hotpotqa_8604,5,0.65,False
hotpotqa_8604,6,0.6,False
hotpotqa_8604,7,0.85,False
hotpotqa_8605,1,0.4,True
hotpotqa_8605,2,0.4,True
hotpotqa_8605,3,0.75,True
hotpotqa_8605,4,0.6,True
hotpotqa_8605,5,0.8,True
hotpotqa_8605,6,0.9,True
hotpotqa_8606,1,0.6,False
hotpotqa_8606,2,0.9,False
hotpotqa_8607,1,0.7,True
hotpotqa_8607,2,0.3,True
hotpotqa_8607,3,0.75,True
hotpotqa_8607,4,0.9,True
hotpotqa_8608,1,0.6,False
hotpotqa_8608,2,0.65,False
hotpotqa_8608,3,0.4,False
hotpotqa_8608,4,0.4,False
hotpotqa_8608,5,0.3,False
hotpotqa_8608,6,0.4,False
hotpotqa_8608,7,0.3,False
hotpotqa_8609,1,0.7,False
hotpotqa_8609,2,0.6,False
hotpotqa_8609,3,0.7,False
hotpotqa_8609,4,0.85,False
hotpotqa_8609,5,0.85,False
hotpotqa_8609,6,0.85,False
hotpotqa_8609,7,0.85,False
hotpotqa_8610,1,0.4,False
hotpotqa_8610,2,0.5,False
hotpotqa_8610,3,0.65,False
hotpotqa_8610,4,0.6,False
hotpotqa_8610,5,0.65,False
hotpotqa_8610,6,0.8,False
hotpotqa_8610,7,0.85,False
hotpotqa_8611,1,0.4,False
hotpotqa_8611,2,0.6,False
hotpotqa_8611,3,0.4,False
hotpotqa_8611,4,0.65,False
hotpotqa_8611,5,0.4,False
hotpotqa_8611,6,0.45,False
hotpotqa_8611,7,0.3,False
hotpotqa_8612,1,0.2,False
hotpotqa_8612,2,0.2,False
hotpotqa_8612,3,0.3,False
hotpotqa_8612,4,0.6,False
hotpotqa_8612,5,0.3,False
hotpotqa_8613,1,0.3,True
hotpotqa_8613,2,0.3,True
hotpotqa_8614,1,0.6,True
hotpotqa_8614,2,0.5,True
hotpotqa_8614,3,0.6,True
hotpotqa_8614,4,0.65,True
hotpotqa_8614,5,0.9,True
hotpotqa_8615,1,0.5,True
hotpotqa_8615,2,0.65,True
hotpotqa_8615,3,0.6,True
hotpotqa_8615,4,0.85,True
hotpotqa_8615,5,0.7,True
hotpotqa_8615,6,0.75,True
hotpotqa_8615,7,0.95,True
hotpotqa_8616,1,0.6,False
hotpotqa_8616,2,0.4,False
hotpotqa_8616,3,0.3,False
hotpotqa_8616,4,0.3,False
hotpotqa_8616,5,0.3,False
hotpotqa_8616,6,0.3,False
hotpotqa_8616,7,0.3,False
hotpotqa_8617,1,0.2,False
hotpotqa_8617,2,0.3,False
hotpotqa_8617,3,0.2,False
hotpotqa_8617,4,0.3,False
hotpotqa_8617,5,0.2,False
hotpotqa_8617,6,0.2,False
hotpotqa_8618,1,0.5,True
hotpotqa_8618,2,0.5,True
hotpotqa_8619,1,0.3,True
hotpotqa_8619,2,0.3,True
hotpotqa_8619,3,0.3,True
hotpotqa_8619,4,0.3,True
hotpotqa_8619,5,0.4,True
hotpotqa_8619,6,0.2,True
hotpotqa_8619,7,0.4,True
hotpotqa_8620,1,0.3,True
hotpotqa_8620,2,0.5,True
hotpotqa_8620,3,0.8,True
hotpotqa_8621,1,0.3,False
hotpotqa_8621,2,0.2,False
hotpotqa_8621,3,0.65,False
hotpotqa_8621,4,0.3,False
hotpotqa_8621,5,0.3,False
hotpotqa_8621,6,0.3,False
hotpotqa_8621,7,0.1,False
hotpotqa_8622,1,0.6,False
hotpotqa_8622,2,0.4,False
hotpotqa_8622,3,1.0,False
hotpotqa_8623,1,0.3,False
hotpotqa_8623,2,0.2,False
hotpotqa_8623,3,0.3,False
hotpotqa_8623,4,0.3,False
hotpotqa_8623,5,0.3,False
hotpotqa_8623,6,0.3,False
hotpotqa_8623,7,0.3,False
hotpotqa_8624,1,0.5,False
hotpotqa_8624,2,0.4,False
hotpotqa_8624,3,0.2,False
hotpotqa_8624,4,0.3,False
hotpotqa_8624,5,0.2,False
hotpotqa_8624,6,0.2,False
hotpotqa_8624,7,0.1,False
hotpotqa_8625,1,0.3,False
hotpotqa_8625,2,0.3,False
hotpotqa_8625,3,0.3,False
hotpotqa_8625,4,0.2,False
hotpotqa_8625,5,0.85,False
hotpotqa_8625,6,0.55,False
hotpotqa_8625,7,0.9,False
hotpotqa_8626,1,0.3,False
hotpotqa_8626,2,0.4,False
hotpotqa_8626,3,0.3,False
hotpotqa_8626,4,0.65,False
hotpotqa_8626,5,0.4,False
hotpotqa_8626,6,0.35,False
hotpotqa_8626,7,0.3,False
hotpotqa_8627,1,0.4,True
hotpotqa_8627,2,0.4,True
hotpotqa_8627,3,0.95,True
hotpotqa_8627,4,0.85,True
hotpotqa_8627,5,0.8,True
hotpotqa_8627,6,0.9,True
hotpotqa_8628,1,0.3,True
hotpotqa_8628,2,0.3,True
hotpotqa_8628,3,0.65,True
hotpotqa_8628,4,0.85,True
hotpotqa_8628,5,0.6,True
hotpotqa_8629,1,0.3,False
hotpotqa_8629,2,0.65,False
hotpotqa_8629,3,0.85,False
hotpotqa_8629,4,0.7,False
hotpotqa_8629,5,0.7,False
hotpotqa_8629,6,0.65,False
hotpotqa_8629,7,0.85,False
hotpotqa_8630,1,0.7,False
hotpotqa_8630,2,0.7,False
hotpotqa_8630,3,0.4,False
hotpotqa_8630,4,0.9,False
hotpotqa_8631,1,0.4,False
hotpotqa_8631,2,0.4,False
hotpotqa_8631,3,0.4,False
hotpotqa_8631,4,0.45,False
hotpotqa_8631,5,0.3,False
hotpotqa_8631,6,0.25,False
hotpotqa_8631,7,0.2,False
hotpotqa_8632,1,0.5,True
hotpotqa_8632,2,0.4,True
hotpotqa_8632,3,0.3,True
hotpotqa_8632,4,0.3,True
hotpotqa_8632,5,0.3,True
hotpotqa_8633,1,0.2,False
hotpotqa_8633,2,0.3,False
hotpotqa_8634,1,0.6,False
hotpotqa_8634,2,0.7,False
hotpotqa_8634,3,0.85,False
hotpotqa_8634,4,0.8,False
hotpotqa_8634,5,0.85,False
hotpotqa_8634,6,0.85,False
hotpotqa_8634,7,0.85,False
hotpotqa_8635,1,0.7,True
hotpotqa_8635,2,0.5,True
hotpotqa_8635,3,0.75,True
hotpotqa_8635,4,1.0,True
hotpotqa_8636,1,0.3,True
hotpotqa_8636,2,0.4,True
hotpotqa_8636,3,0.9,True
hotpotqa_8637,1,0.7,False
hotpotqa_8637,2,0.9,False
hotpotqa_8638,1,0.2,True
hotpotqa_8638,2,0.6,True
hotpotqa_8638,3,0.65,True
hotpotqa_8638,4,0.9,True
hotpotqa_8639,1,0.4,False
hotpotqa_8639,2,0.75,False
hotpotqa_8639,3,0.8,False
hotpotqa_8639,4,0.7,False
hotpotqa_8639,5,0.9,False
hotpotqa_8640,1,0.4,False
hotpotqa_8640,2,0.3,False
hotpotqa_8640,3,0.85,False
hotpotqa_8640,4,0.65,False
hotpotqa_8640,5,0.7,False
hotpotqa_8640,6,0.85,False
hotpotqa_8640,7,0.9,False
hotpotqa_8641,1,0.3,True
hotpotqa_8641,2,0.85,True
hotpotqa_8641,3,0.9,True
hotpotqa_8641,4,0.9,True
hotpotqa_8641,5,0.95,True
hotpotqa_8641,6,0.95,True
hotpotqa_8641,7,0.95,True
hotpotqa_8642,1,0.3,False
hotpotqa_8642,2,0.7,False
hotpotqa_8642,3,0.65,False
hotpotqa_8642,4,0.75,False
hotpotqa_8642,5,0.6,False
hotpotqa_8642,6,0.4,False
hotpotqa_8642,7,0.3,False
hotpotqa_8643,1,0.4,True
hotpotqa_8643,2,0.7,True
hotpotqa_8643,3,0.85,True
hotpotqa_8643,4,0.9,True
hotpotqa_8644,1,0.5,True
hotpotqa_8644,2,0.3,True
hotpotqa_8644,3,0.95,True
hotpotqa_8645,1,0.4,True
hotpotqa_8645,2,0.4,True
hotpotqa_8645,3,0.9,True
hotpotqa_8645,4,0.9,True
hotpotqa_8646,1,0.3,True
hotpotqa_8646,2,1.0,True
hotpotqa_8647,1,0.85,True
hotpotqa_8647,2,0.65,True
hotpotqa_8647,3,1.0,True
hotpotqa_8648,1,0.3,True
hotpotqa_8648,2,0.3,True
hotpotqa_8648,3,0.7,True
hotpotqa_8648,4,0.65,True
hotpotqa_8648,5,0.95,True
hotpotqa_8649,1,0.75,False
hotpotqa_8649,2,0.7,False
hotpotqa_8649,3,0.7,False
hotpotqa_8649,4,0.65,False
hotpotqa_8649,5,0.7,False
hotpotqa_8649,6,0.9,False
hotpotqa_8650,1,0.75,True
hotpotqa_8650,2,0.95,True
hotpotqa_8651,1,0.7,True
hotpotqa_8651,2,0.75,True
hotpotqa_8651,3,0.4,True
hotpotqa_8651,4,0.85,True
hotpotqa_8651,5,0.85,True
hotpotqa_8651,6,0.95,True
hotpotqa_8652,1,0.4,True
hotpotqa_8652,2,0.4,True
hotpotqa_8652,3,0.3,True
hotpotqa_8652,4,0.4,True
hotpotqa_8652,5,0.3,True
hotpotqa_8652,6,0.9,True
hotpotqa_8653,1,0.5,False
hotpotqa_8653,2,0.85,False
hotpotqa_8653,3,0.3,False
hotpotqa_8654,1,0.4,False
hotpotqa_8654,2,0.4,False
hotpotqa_8654,3,0.85,False
hotpotqa_8654,4,0.75,False
hotpotqa_8654,5,0.95,False
hotpotqa_8655,1,0.4,False
hotpotqa_8655,2,0.4,False
hotpotqa_8655,3,0.4,False
hotpotqa_8655,4,0.4,False
hotpotqa_8655,5,0.7,False
hotpotqa_8655,6,0.85,False
hotpotqa_8655,7,0.85,False
hotpotqa_8656,1,0.6,False
hotpotqa_8656,2,0.65,False
hotpotqa_8656,3,0.7,False
hotpotqa_8656,4,0.65,False
hotpotqa_8656,5,0.6,False
hotpotqa_8656,6,0.7,False
hotpotqa_8656,7,0.9,False
hotpotqa_8657,1,0.3,False
hotpotqa_8657,2,0.2,False
hotpotqa_8657,3,0.4,False
hotpotqa_8657,4,0.2,False
hotpotqa_8657,5,0.6,False
hotpotqa_8658,1,0.7,False
hotpotqa_8658,2,0.7,False
hotpotqa_8658,3,0.6,False
hotpotqa_8658,4,0.6,False
hotpotqa_8658,5,0.7,False
hotpotqa_8658,6,0.85,False
hotpotqa_8659,1,0.4,False
hotpotqa_8659,2,0.5,False
hotpotqa_8659,3,0.7,False
hotpotqa_8659,4,0.9,False
hotpotqa_8659,5,0.9,False
hotpotqa_8659,6,0.95,False
hotpotqa_8660,1,0.3,True
hotpotqa_8660,2,0.3,True
hotpotqa_8660,3,0.65,True
hotpotqa_8660,4,0.85,True
hotpotqa_8661,1,0.4,False
hotpotqa_8661,2,0.4,False
hotpotqa_8661,3,0.4,False
hotpotqa_8661,4,0.65,False
hotpotqa_8661,5,0.6,False
hotpotqa_8661,6,0.4,False
hotpotqa_8661,7,0.3,False
hotpotqa_8662,1,0.4,True
hotpotqa_8662,2,0.8,True
hotpotqa_8662,3,0.75,True
hotpotqa_8662,4,0.85,True
hotpotqa_8662,5,0.85,True
hotpotqa_8662,6,0.95,True
hotpotqa_8663,1,0.7,True
hotpotqa_8663,2,1.0,True
hotpotqa_8664,1,0.5,True
hotpotqa_8664,2,0.4,True
hotpotqa_8664,3,0.9,True
hotpotqa_8665,1,0.65,False
hotpotqa_8665,2,0.3,False
hotpotqa_8665,3,0.4,False
hotpotqa_8665,4,0.3,False
hotpotqa_8665,5,0.6,False
hotpotqa_8665,6,0.45,False
hotpotqa_8665,7,0.85,False
hotpotqa_8666,1,0.6,True
hotpotqa_8666,2,0.4,True
hotpotqa_8666,3,0.4,True
hotpotqa_8667,1,0.7,True
hotpotqa_8667,2,0.95,True
hotpotqa_8667,3,0.95,True
hotpotqa_8667,4,0.85,True
hotpotqa_8667,5,0.9,True
hotpotqa_8667,6,0.9,True
hotpotqa_8667,7,0.95,True
hotpotqa_8668,1,0.7,True
hotpotqa_8668,2,0.8,True
hotpotqa_8669,1,0.8,True
hotpotqa_8669,2,0.95,True
hotpotqa_8670,1,0.3,False
hotpotqa_8670,2,0.6,False
hotpotqa_8670,3,0.7,False
hotpotqa_8670,4,0.7,False
hotpotqa_8670,5,0.7,False
hotpotqa_8670,6,0.7,False
hotpotqa_8670,7,0.3,False
hotpotqa_8671,1,0.4,False
hotpotqa_8671,2,0.3,False
hotpotqa_8671,3,0.3,False
hotpotqa_8671,4,0.25,False
hotpotqa_8671,5,0.85,False
hotpotqa_8671,6,0.7,False
hotpotqa_8671,7,0.7,False
hotpotqa_8672,1,0.5,False
hotpotqa_8672,2,0.3,False
hotpotqa_8672,3,0.3,False
hotpotqa_8672,4,0.4,False
hotpotqa_8672,5,0.7,False
hotpotqa_8672,6,0.85,False
hotpotqa_8672,7,0.85,False
hotpotqa_8673,1,0.3,True
hotpotqa_8673,2,0.4,True
hotpotqa_8673,3,0.4,True
hotpotqa_8673,4,0.35,True
hotpotqa_8673,5,0.3,True
hotpotqa_8673,6,0.9,True
hotpotqa_8674,1,0.4,False
hotpotqa_8674,2,0.3,False
hotpotqa_8674,3,0.75,False
hotpotqa_8674,4,0.9,False
hotpotqa_8675,1,0.6,True
hotpotqa_8675,2,0.7,True
hotpotqa_8675,3,0.9,True
hotpotqa_8676,1,0.6,False
hotpotqa_8676,2,0.7,False
hotpotqa_8676,3,0.6,False
hotpotqa_8676,4,0.3,False
hotpotqa_8676,5,0.7,False
hotpotqa_8676,6,0.8,False
hotpotqa_8677,1,0.7,False
hotpotqa_8677,2,0.7,False
hotpotqa_8677,3,0.6,False
hotpotqa_8677,4,0.35,False
hotpotqa_8677,5,0.65,False
hotpotqa_8677,6,0.7,False
hotpotqa_8677,7,0.75,False
hotpotqa_8678,1,0.7,True
hotpotqa_8678,2,0.85,True
hotpotqa_8678,3,0.9,True
hotpotqa_8679,1,0.4,True
hotpotqa_8679,2,1.0,True
hotpotqa_8680,1,0.45,True
hotpotqa_8680,2,0.75,True
hotpotqa_8680,3,0.85,True
hotpotqa_8680,4,0.95,True
hotpotqa_8681,1,0.2,False
hotpotqa_8681,2,0.2,False
hotpotqa_8681,3,0.3,False
hotpotqa_8681,4,0.3,False
hotpotqa_8681,5,0.3,False
hotpotqa_8681,6,0.2,False
hotpotqa_8681,7,0.2,False
hotpotqa_8682,1,0.4,True
hotpotqa_8682,2,0.7,True
hotpotqa_8682,3,0.8,True
hotpotqa_8682,4,0.85,True
hotpotqa_8682,5,0.8,True
hotpotqa_8682,6,0.95,True
hotpotqa_8683,1,0.4,True
hotpotqa_8683,2,0.7,True
hotpotqa_8683,3,0.75,True
hotpotqa_8683,4,0.9,True
hotpotqa_8684,1,0.3,False
hotpotqa_8684,2,0.3,False
hotpotqa_8684,3,0.3,False
hotpotqa_8684,4,0.3,False
hotpotqa_8684,5,0.15,False
hotpotqa_8684,6,0.3,False
hotpotqa_8684,7,0.2,False
hotpotqa_8685,1,0.4,False
hotpotqa_8685,2,0.4,False
hotpotqa_8685,3,0.7,False
hotpotqa_8685,4,0.65,False
hotpotqa_8685,5,0.65,False
hotpotqa_8685,6,0.6,False
hotpotqa_8685,7,0.4,False
hotpotqa_8686,1,0.3,False
hotpotqa_8686,2,0.3,False
hotpotqa_8686,3,0.2,False
hotpotqa_8686,4,0.3,False
hotpotqa_8686,5,0.7,False
hotpotqa_8686,6,0.75,False
hotpotqa_8686,7,0.7,False
hotpotqa_8687,1,0.5,False
hotpotqa_8687,2,0.4,False
hotpotqa_8687,3,0.3,False
hotpotqa_8687,4,0.4,False
hotpotqa_8687,5,0.3,False
hotpotqa_8687,6,0.35,False
hotpotqa_8687,7,0.3,False
hotpotqa_8688,1,0.75,False
hotpotqa_8688,2,0.85,False
hotpotqa_8688,3,0.8,False
hotpotqa_8688,4,0.85,False
hotpotqa_8688,5,0.95,False
hotpotqa_8689,1,0.7,True
hotpotqa_8689,2,0.7,True
hotpotqa_8689,3,0.85,True
hotpotqa_8689,4,0.9,True
hotpotqa_8689,5,0.85,True
hotpotqa_8689,6,0.95,True
hotpotqa_8690,1,0.7,True
hotpotqa_8690,2,0.7,True
hotpotqa_8690,3,0.85,True
hotpotqa_8690,4,0.85,True
hotpotqa_8690,5,0.95,True
hotpotqa_8691,1,0.3,False
hotpotqa_8691,2,0.5,False
hotpotqa_8691,3,0.7,False
hotpotqa_8691,4,0.85,False
hotpotqa_8692,1,0.5,True
hotpotqa_8692,2,0.3,True
hotpotqa_8692,3,0.6,True
hotpotqa_8693,1,0.2,True
hotpotqa_8693,2,0.75,True
hotpotqa_8693,3,0.95,True
hotpotqa_8694,1,0.3,True
hotpotqa_8694,2,0.4,True
hotpotqa_8694,3,0.6,True
hotpotqa_8695,1,0.7,True
hotpotqa_8695,2,0.6,True
hotpotqa_8695,3,0.8,True
hotpotqa_8695,4,0.9,True
hotpotqa_8696,1,0.65,False
hotpotqa_8696,2,0.5,False
hotpotqa_8696,3,0.3,False
hotpotqa_8696,4,0.35,False
hotpotqa_8696,5,0.3,False
hotpotqa_8696,6,0.6,False
hotpotqa_8696,7,0.8,False
hotpotqa_8697,1,0.6,True
hotpotqa_8697,2,0.6,True
hotpotqa_8697,3,0.3,True
hotpotqa_8697,4,0.4,True
hotpotqa_8698,1,0.3,False
hotpotqa_8698,2,0.4,False
hotpotqa_8698,3,0.7,False
hotpotqa_8698,4,0.95,False
hotpotqa_8698,5,0.95,False
hotpotqa_8699,1,0.2,False
hotpotqa_8699,2,0.2,False
hotpotqa_8699,3,0.2,False
hotpotqa_8699,4,0.75,False
hotpotqa_8699,5,0.45,False
hotpotqa_8699,6,0.6,False
hotpotqa_8699,7,0.6,False
hotpotqa_8700,1,0.4,True
hotpotqa_8700,2,0.4,True
hotpotqa_8700,3,0.5,True
hotpotqa_8700,4,0.3,True
hotpotqa_8701,1,0.3,False
hotpotqa_8701,2,0.3,False
hotpotqa_8701,3,0.3,False
hotpotqa_8701,4,0.3,False
hotpotqa_8701,5,0.5,False
hotpotqa_8701,6,0.4,False
hotpotqa_8701,7,0.3,False
hotpotqa_8702,1,0.4,False
hotpotqa_8702,2,0.75,False
hotpotqa_8702,3,0.4,False
hotpotqa_8702,4,0.65,False
hotpotqa_8702,5,0.5,False
hotpotqa_8702,6,0.5,False
hotpotqa_8702,7,0.6,False
hotpotqa_8703,1,0.3,True
hotpotqa_8703,2,0.4,True
hotpotqa_8703,3,0.4,True
hotpotqa_8703,4,0.45,True
hotpotqa_8703,5,0.7,True
hotpotqa_8704,1,0.4,False
hotpotqa_8704,2,0.3,False
hotpotqa_8704,3,0.3,False
hotpotqa_8704,4,0.2,False
hotpotqa_8704,5,0.3,False
hotpotqa_8704,6,0.2,False
hotpotqa_8704,7,0.7,False
hotpotqa_8705,1,0.6,True
hotpotqa_8705,2,0.7,True
hotpotqa_8705,3,0.85,True
hotpotqa_8705,4,0.95,True
hotpotqa_8706,1,0.4,False
hotpotqa_8706,2,0.3,False
hotpotqa_8706,3,0.4,False
hotpotqa_8706,4,0.65,False
hotpotqa_8706,5,0.4,False
hotpotqa_8706,6,0.4,False
hotpotqa_8706,7,0.3,False
hotpotqa_8707,1,0.4,True
hotpotqa_8707,2,0.4,True
hotpotqa_8707,3,0.7,True
hotpotqa_8708,1,0.2,True
hotpotqa_8708,2,0.2,True
hotpotqa_8708,3,0.2,True
hotpotqa_8708,4,0.1,True
hotpotqa_8708,5,0.3,True
hotpotqa_8708,6,0.1,True
hotpotqa_8709,1,0.85,True
hotpotqa_8709,2,0.7,True
hotpotqa_8709,3,0.9,True
hotpotqa_8709,4,0.9,True
hotpotqa_8709,5,0.95,True
hotpotqa_8710,1,0.3,True
hotpotqa_8710,2,0.3,True
hotpotqa_8710,3,0.6,True
hotpotqa_8710,4,0.8,True
hotpotqa_8710,5,0.9,True
hotpotqa_8710,6,0.95,True
hotpotqa_8711,1,0.4,True
hotpotqa_8711,2,0.4,True
hotpotqa_8711,3,0.4,True
hotpotqa_8711,4,0.65,True
hotpotqa_8711,5,0.9,True
hotpotqa_8712,1,0.3,False
hotpotqa_8712,2,0.3,False
hotpotqa_8712,3,0.3,False
hotpotqa_8712,4,0.2,False
hotpotqa_8712,5,0.2,False
hotpotqa_8712,6,0.3,False
hotpotqa_8712,7,0.3,False
hotpotqa_8713,1,0.4,False
hotpotqa_8713,2,0.4,False
hotpotqa_8713,3,0.7,False
hotpotqa_8713,4,0.3,False
hotpotqa_8714,1,0.4,True
hotpotqa_8714,2,0.4,True
