,uq_problem_idx,generated_tokens,solved,judge_probability,num_steps
30102,economics_6706,5,1,0.6924129128456116,5
30103,economics_6707,5,0,0.6889738440513611,1
30104,economics_6707,9,0,0.6614126563072205,2
30105,economics_6707,8,0,0.7273412346839905,3
30106,economics_6707,3,0,0.6027061939239502,4
30107,economics_6708,7,1,0.7080012559890747,1
30108,economics_6708,10,1,0.5821078419685364,2
30109,economics_6708,5,1,0.5279425978660583,3
30110,economics_6708,5,1,0.5143779516220093,4
30111,economics_6708,5,1,0.4995479583740234,5
30112,economics_6709,5,0,0.9184650778770448,1
30113,economics_6709,5,0,0.8183078765869141,2
30114,economics_6709,5,0,0.7223567962646484,3
30115,economics_6709,5,0,0.5595678687095642,4
30116,economics_6709,8,0,0.5599462389945984,5
30117,economics_6710,5,1,0.8895419836044312,1
30118,economics_6710,8,1,0.7665790915489197,2
30119,economics_6710,5,1,0.6114254593849182,3
30120,economics_6710,8,1,0.5175185203552246,4
30121,economics_6711,5,0,0.707749605178833,1
30122,economics_6711,14,0,0.5832576155662537,2
30123,economics_6711,11,0,0.5585550665855408,3
30124,economics_6711,5,0,0.5038952231407166,4
30125,economics_6711,17,0,0.5128998756408691,5
30126,economics_6712,8,1,0.8484303951263428,1
30127,economics_6712,5,1,0.7310678958892822,2
30128,economics_6712,6,1,0.636239230632782,3
30129,economics_6713,7,0,0.7509136199951172,1
30130,economics_6713,7,0,0.7879024744033813,2
30131,economics_6713,5,0,0.5469716191291809,3
30132,economics_6713,7,0,0.4217704534530639,4
30133,economics_6714,8,0,0.7247808575630188,1
30134,economics_6714,10,0,0.612178385257721,2
30135,economics_6714,5,0,0.4965282082557678,3
30136,economics_6714,3,0,0.466621071100235,4
30137,economics_6715,8,1,0.8013262152671814,1
30138,economics_6715,11,1,0.6851015686988831,2
30139,economics_6715,5,1,0.6346256136894226,3
30140,economics_6715,6,1,0.5129508376121521,4
30141,economics_6715,10,1,0.5449830293655396,5
30142,economics_6716,5,1,0.7158679962158203,1
30143,economics_6716,5,1,0.6016703844070435,2
30144,economics_6716,6,1,0.5940136313438416,3
30145,economics_6716,6,1,0.5236054062843323,4
30146,economics_6716,6,1,0.5137394666671753,5
30147,economics_6716,5,1,0.5030903220176697,6
30148,economics_6716,8,1,0.4177840650081634,7
30149,economics_6717,6,1,0.686505913734436,1
30150,economics_6717,8,1,0.5599006414413452,2
30151,economics_6717,5,1,0.4259479641914367,3
30152,economics_6717,3,1,0.3697767853736877,4
30153,economics_6718,6,0,0.8633553981781006,1
30154,economics_6718,7,0,0.7787532210350037,2
30155,economics_6718,8,0,0.6955597996711731,3
30156,economics_6718,5,0,0.6219208836555481,4
30157,economics_6718,9,0,0.5456706285476685,5
30158,economics_6719,6,1,0.741672933101654,1
30159,economics_6719,6,1,0.6742587089538574,2
30160,economics_6719,5,1,0.5717899799346924,3
30161,economics_6719,5,1,0.5309134721755981,4
30162,economics_6720,6,1,0.8741423487663269,1
30163,economics_6720,5,1,0.801908552646637,2
30164,economics_6720,10,1,0.7445409893989563,3
30165,economics_6721,9,1,0.88991379737854,1
30166,economics_6721,7,1,0.7969633340835571,2
30167,economics_6721,10,1,0.750592052936554,3
30168,economics_6721,5,1,0.6683520078659058,4
30169,economics_6721,5,1,0.6925936341285706,5
30170,economics_6722,6,1,0.8011044263839722,1
30171,economics_6722,5,1,0.6490891575813293,2
30172,economics_6722,5,1,0.5115259885787964,3
30173,economics_6722,5,1,0.5041040778160095,4
30174,economics_6722,10,1,0.4939544796943664,5
30175,economics_6723,6,1,0.8443378210067749,1
30176,economics_6723,5,1,0.7747645378112793,2
30177,economics_6723,5,1,0.6461445689201355,3
30178,economics_6723,5,1,0.5717306137084961,4
30179,economics_6723,6,1,0.5765647888183594,5
30180,economics_6724,8,1,0.8874002695083618,1
30181,economics_6724,12,1,0.7318000793457031,2
30182,economics_6725,7,1,0.9798706769943236,1
30183,economics_6725,7,1,0.9774017333984376,2
30184,economics_6725,3,1,0.9508537650108336,3
30185,economics_6725,5,1,0.9077108502388,4
30186,economics_6725,5,1,0.8647086024284363,5
30187,economics_6725,4,1,0.8170823454856873,6
30188,economics_6726,5,1,0.7915657162666321,1
30189,economics_6726,9,1,0.6227703094482422,2
30190,economics_6726,10,1,0.5730840563774109,3
30191,economics_6726,6,1,0.6034590601921082,4
30192,economics_6726,5,1,0.4670113027095794,5
30193,economics_6727,5,1,0.9135934710502625,1
30194,economics_6727,5,1,0.8431501388549805,2
30195,economics_6727,5,1,0.7962538003921509,3
30196,economics_6727,5,1,0.7652885317802429,4
30197,economics_6727,5,1,0.7247233986854553,5
30198,economics_6728,13,1,0.9791239500045776,1
30199,economics_6728,7,1,0.9788490533828736,2
30200,economics_6728,5,1,0.9585132598876952,3
30201,economics_6728,6,1,0.8940619826316833,4
30202,economics_6728,5,1,0.866386890411377,5
30203,economics_6729,6,1,0.9368621110916138,1
30204,economics_6729,6,1,0.8861586451530457,2
30205,economics_6729,5,1,0.7668086886405945,3
30206,economics_6729,6,1,0.7993759512901306,4
30207,economics_6730,6,1,0.8441308736801147,1
30208,economics_6730,5,1,0.7691493630409241,2
30209,economics_6730,5,1,0.6310509443283081,3
30210,economics_6730,5,1,0.5657978057861328,4
30211,economics_6730,5,1,0.5929005146026611,5
30212,economics_6731,11,1,0.8657991290092468,1
30213,economics_6731,6,1,0.7817380428314209,2
30214,economics_6731,6,1,0.7967455983161926,3
30215,economics_6731,9,1,0.7087900042533875,4
30216,economics_6732,8,1,0.8599749803543091,1
30217,economics_6732,5,1,0.8018467426300049,2
30218,economics_6732,8,1,0.754997193813324,3
30219,economics_6733,5,1,0.8195886611938477,1
30220,economics_6733,5,1,0.6444078087806702,2
30221,economics_6733,5,1,0.686575710773468,3
30222,economics_6733,6,1,0.5929009318351746,4
30223,economics_6734,6,1,0.8894253373146057,1
30224,economics_6734,8,1,0.8133687376976013,2
30225,economics_6734,6,1,0.702809751033783,3
30226,economics_6735,5,0,0.8929499983787537,1
30227,economics_6735,11,0,0.8028518557548523,2
30228,economics_6735,6,0,0.7554418444633484,3
30229,economics_6735,5,0,0.7596484422683716,4
30230,economics_6735,4,0,0.7244009971618652,5
30231,economics_6736,8,1,0.7855432033538818,1
30232,economics_6736,5,1,0.7045152187347412,2
30233,economics_6736,6,1,0.6589440703392029,3
30234,economics_6736,5,1,0.5759206414222717,4
30235,economics_6736,4,1,0.5699690580368042,5
30236,economics_6737,11,0,0.9006105065345764,1
30237,economics_6737,8,0,0.8709527254104614,2
30238,economics_6738,11,0,0.8758270144462585,1
30239,economics_6738,10,0,0.807144284248352,2
30240,economics_6738,8,0,0.7365446090698242,3
30241,economics_6738,8,0,0.7115746140480042,4
30242,economics_6739,9,0,0.7643252015113831,1
30243,economics_6739,9,0,0.6337782144546509,2
30244,economics_6739,6,0,0.6009053587913513,3
30245,economics_6739,5,0,0.6025573015213013,4
30246,economics_6740,5,0,0.8204665780067444,1
30247,economics_6740,8,0,0.6881586909294128,2
30248,economics_6740,6,0,0.6400582194328308,3
30249,economics_6740,5,0,0.5360183715820312,4
30250,economics_6740,5,0,0.514595627784729,5
30251,economics_6741,6,1,0.8932713866233826,1
30252,economics_6741,5,1,0.8801817297935486,2
30253,economics_6741,5,1,0.853863000869751,3
30254,economics_6741,6,1,0.880054771900177,4
30255,economics_6742,4,0,0.8351841568946838,1
30256,economics_6742,5,0,0.8338347673416138,2
30257,economics_6742,5,0,0.7929121851921082,3
30258,economics_6742,6,0,0.805637001991272,4
30259,economics_6743,6,0,0.89329594373703,1
30260,economics_6743,7,0,0.8572005033493042,2
30261,economics_6743,5,0,0.782121479511261,3
30262,economics_6743,9,0,0.7566941380500793,4
30263,economics_6744,16,1,0.9065364599227904,1
30264,economics_6744,6,1,0.8492153882980347,2
30265,economics_6744,8,1,0.7811500430107117,3
30266,economics_6744,3,1,0.7475554943084717,4
30267,economics_6745,10,1,0.7947800755500793,1
30268,economics_6745,5,1,0.7451633810997009,2
30269,economics_6745,6,1,0.6823186874389648,3
30270,economics_6746,7,0,0.9557804465293884,1
30271,economics_6746,9,0,0.8906357884407043,2
30272,economics_6746,6,0,0.9151230454444884,3
30273,economics_6746,5,0,0.8485364317893982,4
30274,economics_6746,3,0,0.8410691022872925,5
30275,economics_6747,6,1,0.9424868822097778,1
30276,economics_6747,5,1,0.8866569399833679,2
30277,economics_6747,5,1,0.8607451319694519,3
30278,economics_6747,6,1,0.8463528752326965,4
30279,economics_6747,6,1,0.8266600966453552,5
30280,economics_6748,8,1,0.8315481543540955,1
30281,economics_6748,5,1,0.6719551086425781,2
30282,economics_6748,5,1,0.5858649611473083,3
30283,economics_6748,5,1,0.5606074333190918,4
30284,economics_6748,5,1,0.5387211441993713,5
30285,economics_6748,3,1,0.5515109896659851,6
30286,economics_6749,5,1,0.8465619087219238,1
30287,economics_6749,6,1,0.7060673236846924,2
30288,economics_6749,11,1,0.6722530722618103,3
30289,economics_6750,5,0,0.6019084453582764,1
30290,economics_6750,7,0,0.5661333203315735,2
30291,economics_6750,11,0,0.4457481801509857,3
30292,economics_6750,9,0,0.4859141409397125,4
30293,economics_6750,6,0,0.4544329345226288,5
30294,economics_6751,8,1,0.8477327227592468,1
30295,economics_6751,9,1,0.7309396862983704,2
30296,economics_6751,5,1,0.6290895342826843,3
30297,economics_6751,10,1,0.6616901755332947,4
30298,economics_6752,5,1,0.8405644297599792,1
30299,economics_6752,7,1,0.7263380289077759,2
30300,economics_6752,5,1,0.5988969802856445,3
30301,economics_6752,5,1,0.5170355439186096,4
30302,economics_6752,6,1,0.5728011727333069,5
30303,economics_6753,5,1,0.7638015151023865,1
30304,economics_6753,11,1,0.7008128762245178,2
30305,economics_6753,5,1,0.575744092464447,3
30306,economics_6753,6,1,0.52940833568573,4
30307,economics_6754,5,1,0.6306551694869995,1
30308,economics_6754,5,1,0.5691549777984619,2
30309,economics_6754,9,1,0.5121721625328064,3
30310,economics_6754,8,1,0.4423226714134216,4
30311,economics_6754,10,1,0.3657216727733612,5
30312,economics_6755,5,1,0.840808093547821,1
30313,economics_6755,8,1,0.7007496356964111,2
30314,economics_6755,3,1,0.5723419189453125,3
30315,economics_6756,7,1,0.871522068977356,1
30316,economics_6756,10,1,0.6848529577255249,2
30317,economics_6756,11,1,0.6729469895362854,3
30318,economics_6756,5,1,0.4848169386386871,4
30319,economics_6756,5,1,0.4815795123577118,5
30320,economics_6757,6,1,0.8611744046211243,1
30321,economics_6757,5,1,0.7130317091941833,2
30322,economics_6757,6,1,0.6305760741233826,3
30323,economics_6758,7,1,0.6970158815383911,1
30324,economics_6758,5,1,0.548798680305481,2
30325,economics_6758,9,1,0.4916966557502746,3
30326,economics_6759,5,1,0.6205695271492004,1
30327,economics_6759,5,1,0.5336305499076843,2
30328,economics_6759,6,1,0.5735902190208435,3
30329,economics_6760,8,1,0.8029167652130127,1
30330,economics_6760,5,1,0.6944257616996765,2
30331,economics_6760,5,1,0.5815634727478027,3
30332,economics_6760,6,1,0.5634497404098511,4
30333,economics_6761,5,1,0.7229451537132263,1
30334,economics_6761,13,1,0.6233665943145752,2
30335,economics_6761,5,1,0.5309329032897949,3
30336,economics_6761,3,1,0.4916608929634094,4
30337,economics_6762,6,1,0.9594542980194092,1
30338,economics_6762,5,1,0.9248035550117492,2
30339,economics_6762,8,1,0.8721286654472351,3
30340,economics_6762,5,1,0.7720687985420227,4
30341,economics_6762,5,1,0.722933292388916,5
30342,economics_6762,5,1,0.6419065594673157,6
30343,economics_6763,12,1,0.6593096256256104,1
30344,economics_6763,6,1,0.5313409566879272,2
30345,economics_6763,7,1,0.5429669618606567,3
30346,economics_6763,7,1,0.5058491230010986,4
30347,economics_6763,4,1,0.4822490811347961,5
30348,economics_6764,10,0,0.9106605648994446,1
30349,economics_6764,8,0,0.8118715882301331,2
30350,economics_6764,5,0,0.720767617225647,3
30351,economics_6764,8,0,0.6643489599227905,4
30352,economics_6765,9,1,0.7736478447914124,1
30353,economics_6765,5,1,0.5237205624580383,2
30354,economics_6765,9,1,0.555628776550293,3
30355,economics_6766,6,1,0.8800670504570007,1
30356,economics_6766,6,1,0.8576803803443909,2
30357,economics_6766,7,1,0.709913969039917,3
30358,economics_6766,6,1,0.5783044695854187,4
30359,economics_6766,5,1,0.5439413785934448,5
30360,economics_6766,6,1,0.4143160283565521,6
30361,economics_6767,7,1,0.8490499258041382,1
30362,economics_6767,7,1,0.8150600790977478,2
30363,economics_6767,8,1,0.7607076168060303,3
30364,economics_6767,6,1,0.676466703414917,4
30365,economics_6767,5,1,0.6249062418937683,5
30366,economics_6768,6,1,0.784652829170227,1
30367,economics_6768,5,1,0.7176284193992615,2
30368,economics_6768,7,1,0.7040138840675354,3
30369,economics_6768,6,1,0.6334904432296753,4
30370,economics_6768,9,1,0.602215588092804,5
30371,economics_6769,7,1,0.780377209186554,1
30372,economics_6769,12,1,0.6973082423210144,2
30373,economics_6769,5,1,0.6076226830482483,3
30374,economics_6769,7,1,0.4558145105838775,4
30375,economics_6770,7,0,0.8425964713096619,1
30376,economics_6770,8,0,0.7020638585090637,2
30377,economics_6770,6,0,0.5963188409805298,3
30378,economics_6770,6,0,0.5903775095939636,4
30379,economics_6770,6,0,0.603675365447998,5
30380,economics_6771,7,1,0.6441460251808167,1
30381,economics_6771,5,1,0.536994457244873,2
30382,economics_6771,6,1,0.5213497877120972,3
30383,economics_6772,9,1,0.7544888257980347,1
30384,economics_6772,10,1,0.7030642628669739,2
30385,economics_6772,5,1,0.5766457915306091,3
30386,economics_6772,7,1,0.5945199728012085,4
30387,economics_6773,6,1,0.8722119927406311,1
30388,economics_6773,6,1,0.855188250541687,2
30389,economics_6773,5,1,0.7465242743492126,3
30390,economics_6773,6,1,0.5771188139915466,4
30391,economics_6773,6,1,0.5820280313491821,5
30392,economics_6773,10,1,0.4792428314685821,6
30393,economics_6774,4,1,0.8347457647323608,1
30394,economics_6774,4,1,0.703522801399231,2
30395,economics_6774,9,1,0.6167591214179993,3
30396,economics_6774,5,1,0.5772579908370972,4
30397,economics_6774,5,1,0.4328657686710357,5
30398,economics_6774,5,1,0.5217886567115784,6
30399,economics_6775,5,1,0.7323470115661621,1
30400,economics_6775,7,1,0.6440423727035522,2
30401,economics_6775,5,1,0.6450159549713135,3
30402,economics_6775,7,1,0.613044261932373,4
30403,economics_6775,6,1,0.6051251292228699,5
30404,economics_6776,7,1,0.6723018288612366,1
30405,economics_6776,7,1,0.4570590853691101,2
30406,economics_6776,7,1,0.3629286587238312,3
30407,economics_6776,6,1,0.3509621024131775,4
30408,economics_6777,5,1,0.7657161951065063,1
30409,economics_6777,8,1,0.6588253378868103,2
30410,economics_6777,6,1,0.553406298160553,3
30411,economics_6777,5,1,0.4759487807750702,4
30412,economics_6777,5,1,0.4567249417304992,5
30413,economics_6778,6,0,0.8330698609352112,1
30414,economics_6778,8,0,0.7273011207580566,2
30415,economics_6778,8,0,0.6828026175498962,3
30416,economics_6778,5,0,0.6065613031387329,4
30417,economics_6779,10,1,0.8298995494842529,1
30418,economics_6779,8,1,0.7535336017608643,2
30419,economics_6779,5,1,0.5710388422012329,3
30420,economics_6779,10,1,0.5255542993545532,4
30421,economics_6780,6,1,0.7720147371292114,1
30422,economics_6780,8,1,0.6028454899787903,2
30423,economics_6780,8,1,0.4919869899749756,3
30424,economics_6780,5,1,0.4810490906238556,4
30425,economics_6780,6,1,0.4672358632087707,5
30426,economics_6781,9,1,0.7545198798179626,1
30427,economics_6781,9,1,0.5296611189842224,2
30428,economics_6781,8,1,0.5137742757797241,3
30429,economics_6781,5,1,0.4273355603218078,4
30430,economics_6781,9,1,0.4816547632217407,5
30431,economics_6782,9,1,0.7931854724884033,1
30432,economics_6782,9,1,0.7838553190231323,2
30433,economics_6782,5,1,0.5739349722862244,3
30434,economics_6782,3,1,0.5952361822128296,4
30435,economics_6783,7,1,0.7558088302612305,1
30436,economics_6783,5,1,0.6005086898803711,2
30437,economics_6783,6,1,0.635735809803009,3
30438,economics_6784,6,1,0.9279663562774658,1
30439,economics_6784,6,1,0.8983376026153564,2
30440,economics_6784,5,1,0.7904661893844604,3
30441,economics_6784,6,1,0.7327554821968079,4
30442,economics_6785,10,1,0.7674605250358582,1
30443,economics_6785,5,1,0.6433385014533997,2
30444,economics_6785,7,1,0.6170210242271423,3
30445,economics_6786,4,1,0.7916405200958252,1
30446,economics_6786,5,1,0.5817806720733643,2
30447,economics_6786,7,1,0.5327860116958618,3
30448,economics_6786,3,1,0.4666713774204254,4
30449,economics_6787,9,1,0.8645384311676025,1
30450,economics_6787,9,1,0.7740774750709534,2
30451,economics_6787,5,1,0.7126573324203491,3
30452,economics_6787,3,1,0.6673856377601624,4
30453,economics_6788,5,1,0.8768979907035828,1
30454,economics_6788,5,1,0.8772600293159485,2
30455,economics_6788,10,1,0.8783199191093445,3
30456,economics_6788,6,1,0.8434760570526123,4
30457,economics_6789,6,1,0.7373454570770264,1
30458,economics_6789,6,1,0.6655821204185486,2
30459,economics_6789,8,1,0.5210665464401245,3
30460,economics_6789,9,1,0.5055415630340576,4
30461,economics_6789,6,1,0.450430691242218,5
30462,economics_6790,6,0,0.6878712773323059,1
30463,economics_6790,6,0,0.5189856290817261,2
30464,economics_6790,10,0,0.5214012265205383,3
30465,economics_6790,6,0,0.4852428436279297,4
30466,economics_6790,5,0,0.4661217033863067,5
30467,economics_6791,7,1,0.799439549446106,1
30468,economics_6791,5,1,0.7089412212371826,2
30469,economics_6791,6,1,0.6450875997543335,3
30470,economics_6791,5,1,0.6186297535896301,4
30471,economics_6791,7,1,0.6181800365447998,5
30472,economics_6792,9,1,0.7318060398101807,1
30473,economics_6792,11,1,0.6866270303726196,2
30474,economics_6792,7,1,0.6057972311973572,3
30475,economics_6792,9,1,0.5646602511405945,4
30476,economics_6792,5,1,0.5208109617233276,5
30477,economics_6793,6,1,0.7805697321891785,1
30478,economics_6793,9,1,0.83830726146698,2
30479,economics_6793,8,1,0.6857850551605225,3
30480,economics_6793,5,1,0.6631446480751038,4
30481,economics_6793,5,1,0.6064561605453491,5
30482,economics_6794,5,1,0.7481417059898376,1
30483,economics_6794,9,1,0.5373273491859436,2
30484,economics_6794,5,1,0.5249583721160889,3
30485,economics_6794,6,1,0.5045546293258667,4
30486,economics_6795,13,1,0.9448168873786926,1
30487,economics_6795,6,1,0.9005741477012634,2
30488,economics_6795,7,1,0.773569643497467,3
30489,economics_6796,11,0,0.8552356362342834,1
30490,economics_6796,6,0,0.7529780864715576,2
30491,economics_6796,5,0,0.6997607946395874,3
30492,economics_6796,6,0,0.6572716236114502,4
30493,economics_6797,7,0,0.8900695443153381,1
30494,economics_6797,9,0,0.7782200574874878,2
30495,economics_6797,6,0,0.6876078248023987,3
30496,economics_6797,6,0,0.6315135359764099,4
30497,economics_6797,3,0,0.5887657999992371,5
30498,economics_6798,7,1,0.6481893062591553,1
30499,economics_6798,7,1,0.539322555065155,2
30500,economics_6798,7,1,0.5637466907501221,3
30501,economics_6798,5,1,0.4871854186058044,4
30502,economics_6798,7,1,0.4682221412658691,5
30503,economics_6799,6,1,0.9510303735733032,1
30504,economics_6799,5,1,0.8794012665748596,2
30505,economics_6799,6,1,0.834247887134552,3
30506,economics_6799,5,1,0.7387949824333191,4
30507,economics_6799,4,1,0.7522284388542175,5
30508,economics_6800,11,1,0.829311192035675,1
30509,economics_6800,10,1,0.7498546838760376,2
30510,economics_6800,3,1,0.6989246010780334,3
30511,economics_6801,5,0,0.8366649150848389,1
30512,economics_6801,9,0,0.7417522072792053,2
30513,economics_6801,13,0,0.7544283270835876,3
30514,economics_6801,4,0,0.6873472332954407,4
30515,economics_6802,6,0,0.8469393253326416,1
30516,economics_6802,11,0,0.7493212819099426,2
30517,economics_6802,6,0,0.6969099640846252,3
30518,economics_6803,11,0,0.8767951726913452,1
30519,economics_6803,7,0,0.8041507005691528,2
30520,economics_6803,8,0,0.7806873321533203,3
30521,economics_6803,6,0,0.7450478076934814,4
30522,economics_6804,7,1,0.8575706481933594,1
30523,economics_6804,6,1,0.9181455969810486,2
30524,economics_6804,6,1,0.9068233966827391,3
30525,economics_6804,6,1,0.8585500121116638,4
30526,economics_6804,7,1,0.7923678755760193,5
30527,economics_6805,6,1,0.8488944172859192,1
30528,economics_6805,12,1,0.8287147879600525,2
30529,economics_6805,12,1,0.7535459995269775,3
30530,economics_6805,12,1,0.6385711431503296,4
30531,economics_6805,6,1,0.6201351284980774,5
30532,economics_6806,6,1,0.7806840538978577,1
30533,economics_6806,8,1,0.7235854268074036,2
30534,economics_6806,5,1,0.7330328226089478,3
30535,economics_6806,6,1,0.6927662491798401,4
30536,economics_6806,5,1,0.6723505854606628,5
30537,economics_6807,10,1,0.9297066926956176,1
30538,economics_6807,10,1,0.7341198921203613,2
30539,economics_6807,5,1,0.7067272067070007,3
30540,economics_6807,6,1,0.7353889346122742,4
30541,economics_6807,5,1,0.6476955413818359,5
30542,economics_6808,7,1,0.8102042078971863,1
30543,economics_6808,7,1,0.6498216986656189,2
30544,economics_6808,5,1,0.5747425556182861,3
30545,economics_6808,6,1,0.5724226236343384,4
30546,economics_6809,5,1,0.9218111038208008,1
30547,economics_6809,7,1,0.8627632260322571,2
30548,economics_6809,6,1,0.7814248204231262,3
30549,economics_6809,5,1,0.7380515336990356,4
30550,economics_6809,8,1,0.712522566318512,5
30551,economics_6810,5,1,0.8736276626586914,1
30552,economics_6810,10,1,0.7800891399383545,2
30553,economics_6810,5,1,0.7353373765945435,3
30554,economics_6810,4,1,0.6940370798110962,4
30555,economics_6811,9,0,0.8241230249404907,1
30556,economics_6811,6,0,0.7651813626289368,2
30557,economics_6811,10,0,0.774371862411499,3
30558,economics_6812,16,1,0.8976857662200928,1
30559,economics_6812,11,1,0.8347757458686829,2
30560,economics_6812,5,1,0.77754145860672,3
30561,economics_6812,5,1,0.7575950622558594,4
30562,economics_6813,7,1,0.8515347242355347,1
30563,economics_6813,13,1,0.7358559966087341,2
30564,economics_6813,5,1,0.6539328098297119,3
30565,economics_6813,5,1,0.6113656759262085,4
30566,economics_6814,8,0,0.6381189823150635,1
30567,economics_6814,7,0,0.5250430107116699,2
30568,economics_6814,6,0,0.5137022733688354,3
30569,economics_6815,5,1,0.8662233948707581,1
30570,economics_6815,8,1,0.8463994860649109,2
30571,economics_6815,5,1,0.7651528716087341,3
30572,economics_6815,5,1,0.7160390615463257,4
30573,economics_6815,5,1,0.6774415373802185,5
30574,economics_6816,11,1,0.8520316481590271,1
30575,economics_6816,6,1,0.7727327346801758,2
30576,economics_6816,4,1,0.7341582179069519,3
30577,economics_6816,5,1,0.5985551476478577,4
30578,economics_6816,6,1,0.6706643104553223,5
30579,economics_6817,8,1,0.7923678755760193,1
30580,economics_6817,6,1,0.6474373936653137,2
30581,economics_6817,6,1,0.6380128264427185,3
30582,economics_6818,6,0,0.6534280180931091,1
30583,economics_6818,9,0,0.5484363436698914,2
30584,economics_6818,6,0,0.573637843132019,3
30585,economics_6818,6,0,0.5616210699081421,4
30586,economics_6818,5,0,0.509692370891571,5
30587,economics_6819,9,1,0.8129070401191711,1
30588,economics_6819,10,1,0.6898090839385986,2
30589,economics_6819,5,1,0.5785905122756958,3
30590,economics_6819,5,1,0.515982449054718,4
30591,economics_6820,14,1,0.9411472082138062,1
30592,economics_6820,11,1,0.8955801129341125,2
30593,economics_6820,6,1,0.8638122081756592,3
30594,economics_6820,7,1,0.8215082287788391,4
30595,economics_6820,5,1,0.8137983083724976,5
30596,economics_6821,8,1,0.7418150901794434,1
30597,economics_6821,9,1,0.726961612701416,2
30598,economics_6821,8,1,0.7158905863761902,3
30599,economics_6821,8,1,0.6921560764312744,4
30600,economics_6821,6,1,0.7470313906669617,5
30601,economics_6822,6,0,0.7487385869026184,1
30602,economics_6822,5,0,0.7392184138298035,2
30603,economics_6822,6,0,0.658595085144043,3
30604,economics_6823,9,1,0.8983814716339111,1
30605,economics_6823,5,1,0.8742647767066956,2
30606,economics_6823,8,1,0.8531506657600403,3
30607,economics_6823,5,1,0.8782851099967957,4
30608,economics_6824,6,0,0.6977633833885193,1
30609,economics_6824,6,0,0.620172381401062,2
30610,economics_6824,5,0,0.5699246525764465,3
30611,economics_6824,4,0,0.5339685082435608,4
30612,economics_6825,6,1,0.8710364699363708,1
30613,economics_6825,10,1,0.7790402173995972,2
30614,economics_6826,12,1,0.8340927958488464,1
30615,economics_6826,12,1,0.729801595211029,2
30616,economics_6826,9,1,0.8284775018692017,3
30617,economics_6826,6,1,0.7309951782226562,4
30618,economics_6826,13,1,0.6209664344787598,5
30619,economics_6826,25,1,0.6260808110237122,6
30620,economics_6827,8,1,0.8256949186325073,1
30621,economics_6827,7,1,0.7931686043739319,2
30622,economics_6827,5,1,0.6981393694877625,3
30623,economics_6827,9,1,0.7152981758117676,4
30624,economics_6827,5,1,0.5852895975112915,5
30625,economics_6828,5,0,0.8608752489089966,1
30626,economics_6828,5,0,0.718767523765564,2
30627,economics_6828,5,0,0.5457165241241455,3
30628,economics_6828,5,0,0.4657728374004364,4
30629,economics_6828,9,0,0.4490184187889099,5
30630,economics_6829,10,1,0.8525016903877258,1
30631,economics_6829,11,1,0.8463054895401001,2
30632,economics_6829,5,1,0.7010883092880249,3
30633,economics_6829,21,1,0.7436595559120178,4
30634,economics_6829,24,1,0.7547791004180908,5
30635,economics_6830,6,1,0.9735350608825684,1
30636,economics_6830,6,1,0.818103551864624,2
30637,economics_6830,6,1,0.6929176449775696,3
30638,economics_6830,5,1,0.7155606746673584,4
30639,economics_6831,5,1,0.7466574311256409,1
30640,economics_6831,9,1,0.6169290542602539,2
30641,economics_6831,5,1,0.5640337467193604,3
30642,economics_6831,5,1,0.5000324249267578,4
30643,economics_6831,6,1,0.5041235685348511,5
30644,economics_6832,7,0,0.8282827734947205,1
30645,economics_6832,12,0,0.6336538195610046,2
30646,economics_6832,6,0,0.5629650354385376,3
30647,economics_6832,6,0,0.4550675749778747,4
30648,economics_6832,4,0,0.4124159812927246,5
30649,economics_6833,7,0,0.7072427868843079,1
30650,economics_6833,6,0,0.6324854493141174,2
30651,economics_6833,5,0,0.5630100965499878,3
30652,economics_6833,7,0,0.5511127710342407,4
30653,economics_6833,5,0,0.5041479468345642,5
30654,economics_6834,5,1,0.8625872135162354,1
30655,economics_6834,9,1,0.6628459095954895,2
30656,economics_6834,5,1,0.579641580581665,3
30657,economics_6834,6,1,0.5713130831718445,4
30658,economics_6835,6,1,0.922088086605072,1
30659,economics_6835,5,1,0.907860279083252,2
30660,economics_6835,5,1,0.8089127540588379,3
30661,economics_6835,5,1,0.7362595200538635,4
30662,economics_6835,5,1,0.6970412731170654,5
30663,economics_6836,4,1,0.8310919404029846,1
30664,economics_6836,5,1,0.6764616966247559,2
30665,economics_6836,5,1,0.5867193937301636,3
30666,economics_6836,5,1,0.4536376595497131,4
30667,economics_6836,5,1,0.4323091208934784,5
30668,economics_6837,4,1,0.8282851576805115,1
30669,economics_6837,4,1,0.6216198205947876,2
30670,economics_6837,6,1,0.6113080978393555,3
30671,economics_6837,8,1,0.5433001518249512,4
30672,economics_6838,6,1,0.694342315196991,1
30673,economics_6838,10,1,0.5596224069595337,2
30674,economics_6838,5,1,0.5203968286514282,3
30675,economics_6838,5,1,0.4824005365371704,4
30676,economics_6839,8,1,0.7756220698356628,1
30677,economics_6839,7,1,0.5890271663665771,2
30678,economics_6839,5,1,0.5182837843894958,3
30679,economics_6840,11,1,0.6974970698356628,1
30680,economics_6840,5,1,0.5707360506057739,2
30681,economics_6840,10,1,0.5279501676559448,3
30682,economics_6840,3,1,0.4551205635070801,4
30683,economics_6841,7,1,0.8862631916999817,1
30684,economics_6841,6,1,0.5914499759674072,2
30685,economics_6841,6,1,0.5011262893676758,3
